date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2011-12-05,84809B,0,0,25,0
2011-12-05,84813,0,0,14,0
2011-12-05,84814A,0,0,21,0
2011-12-05,84814B,0,0,21,0
2011-12-05,84815,0,0,42,0
2011-12-05,84816,0,0,25,0
2011-12-05,84817,0,0,21,0
2011-12-05,84818,0,0,30,0
2011-12-05,84819,0,0,35,0
2011-12-05,84820,0,0,25,0
2011-12-05,84821,0,0,25,0
2011-12-05,84823,0,0,25,0
2011-12-05,84824,0,0,25,0
2011-12-05,84826,0,0,30,0
2011-12-05,84827,0,0,14,0
2011-12-05,84828,0,0,28,0
2011-12-05,84830,0,0,25,0
2011-12-05,84832,0,0,28,0
2011-12-05,84836,1923,0,30,921
2011-12-05,84837,0,0,30,0
2011-12-05,84838,0,0,35,0
2011-12-05,84839,0,0,30,0
2011-12-05,84840,0,0,30,0
2011-12-05,84842,0,0,25,0
2011-12-05,84843,0,0,21,0
2011-12-05,84845A,0,0,35,0
2011-12-05,84845C,0,0,35,0
2011-12-05,84845D,0,0,35,0
2011-12-05,84846A,0,0,28,0
2011-12-05,84847,0,0,25,0
2011-12-05,84849A,0,0,28,0
2011-12-05,84849B,0,0,28,0
2011-12-05,84849D,0,0,28,0
2011-12-05,84854,0,0,25,0
2011-12-05,84855,0,0,25,0
2011-12-05,84856L,0,0,35,0
2011-12-05,84856S,0,0,35,0
2011-12-05,84857A,0,0,35,0
2011-12-05,84857B,0,0,35,0
2011-12-05,84857C,0,0,35,0
2011-12-05,84858A,0,0,35,0
2011-12-05,84858B,0,0,35,0
2011-12-05,84858C,0,0,35,0
2011-12-05,84859A,0,0,35,0
2011-12-05,84859B,0,0,35,0
2011-12-05,84859C,0,0,35,0
2011-12-05,84864A,0,0,25,0
2011-12-05,84865,0,0,25,0
2011-12-05,84867A,0,0,25,0
2011-12-05,84867B,0,0,25,0
2011-12-05,84868A,0,0,35,0
2011-12-05,84868B,0,0,35,0
2011-12-05,84869,0,0,25,0
2011-12-05,84870B,0,0,25,0
2011-12-05,84870C,0,0,25,0
2011-12-05,84872A,0,0,25,0
2011-12-05,84873A,0,0,35,0
2011-12-05,84874B,0,0,25,0
2011-12-05,84875A,0,0,30,0
2011-12-05,84875B,0,0,30,0
2011-12-05,84875D,0,0,30,0
2011-12-05,84876B,0,0,30,0
2011-12-05,84876C,0,0,30,0
2011-12-05,84876D,0,0,30,0
2011-12-05,84877A,0,0,30,0
2011-12-05,84877B,0,0,30,0
2011-12-05,84877D,0,0,30,0
2011-12-05,84879,2456,3847,30,5000
2011-12-05,84880,0,0,28,0
2011-12-05,84881,0,0,28,0
2011-12-05,84882,0,0,28,0
2011-12-05,84884A,0,0,30,0
2011-12-05,84886,0,0,30,0
2011-12-05,84891B,0,0,28,0
2011-12-05,84893,0,0,35,0
2011-12-05,84898F,0,0,35,0
2011-12-05,84899E,0,0,25,0
2011-12-05,84899F,0,0,25,0
2011-12-05,84901,0,0,25,0
2011-12-05,84902,0,0,30,0
2011-12-05,84905,0,0,30,0
2011-12-05,84906,0,0,25,0
2011-12-05,84907,0,0,30,0
2011-12-05,84908A,0,0,30,0
2011-12-05,84908B,0,0,30,0
2011-12-05,84909A,0,0,25,0
2011-12-05,84910A,0,0,30,0
2011-12-05,84912A,0,0,35,0
2011-12-05,84912B,0,0,35,0
2011-12-05,84913A,0,0,25,0
2011-12-05,84913B,0,0,25,0
2011-12-05,84914A,0,0,25,0
2011-12-05,84915,0,0,25,0
2011-12-05,84916,0,0,25,0
2011-12-05,84917,0,0,25,0
2011-12-05,84918,0,0,30,0
2011-12-05,84919,0,0,30,0
2011-12-05,84920,0,0,25,0
2011-12-05,84921,0,0,25,0
2011-12-05,84922,0,0,35,0
2011-12-05,84923,0,0,35,0
2011-12-05,84924A,0,0,30,0
2011-12-05,84924D,0,0,30,0
2011-12-05,84924F,0,0,30,0
2011-12-05,84925A,0,0,30,0
2011-12-05,84925C,0,0,21,0
2011-12-05,84925D,0,0,30,0
2011-12-05,84925E,0,0,30,0
2011-12-05,84925F,0,0,30,0
2011-12-05,84926A,0,0,25,0
2011-12-05,84926B,0,0,25,0
2011-12-05,84926C,0,0,21,0
2011-12-05,84926D,0,0,25,0
2011-12-05,84926E,0,0,25,0
2011-12-05,84926F,0,0,25,0
2011-12-05,84927A,0,0,25,0
2011-12-05,84927D,0,0,25,0
2011-12-05,84927E,0,0,25,0
2011-12-05,84927F,0,0,25,0
2011-12-05,84929,0,0,25,0
2011-12-05,84931A,0,0,25,0
2011-12-05,84931B,0,0,25,0
2011-12-05,84932A,0,0,25,0
2011-12-05,84932B,0,0,25,0
2011-12-05,84932C,0,0,25,0
2011-12-05,84932D,0,0,25,0
2011-12-05,84933A,0,0,25,0
2011-12-05,84933B,0,0,25,0
2011-12-05,84933C,0,0,25,0
2011-12-05,84934,0,0,30,0
2011-12-05,84937,0,0,25,0
2011-12-05,84942,0,0,30,0
2011-12-05,84944,0,0,25,0
2011-12-05,84945,5942,0,28,1736
2011-12-05,84946,9442,0,21,2159
2011-12-05,84947,569,0,21,1063
2011-12-05,84948,0,0,28,0
2011-12-05,84949,951,0,28,850
2011-12-05,84950,0,0,28,0
2011-12-05,84951A,0,0,42,0
2011-12-05,84951B,0,0,42,0
2011-12-05,84952A,0,0,28,0
2011-12-05,84952B,0,0,28,0
2011-12-05,84952C,0,0,28,0
2011-12-05,84962,0,0,25,0
2011-12-05,84963A,0,0,25,0
2011-12-05,84963B,0,0,25,0
2011-12-05,84964A,0,0,25,0
2011-12-05,84964B,0,0,25,0
2011-12-05,84965A,0,0,25,0
2011-12-05,84965B,0,0,25,0
2011-12-05,84966A,0,0,30,0
2011-12-05,84966B,0,0,30,0
2011-12-05,84966C,0,0,30,0
2011-12-05,84967A,0,0,25,0
2011-12-05,84967B,0,0,25,0
2011-12-05,84967C,0,0,25,0
2011-12-05,84968A,0,0,21,0
2011-12-05,84968B,0,0,21,0
2011-12-05,84968C,0,0,21,0
2011-12-05,84968D,0,0,21,0
2011-12-05,84968E,0,0,21,0
2011-12-05,84968F,0,0,21,0
2011-12-05,84969,0,0,21,0
2011-12-05,84970L,847,0,28,518
2011-12-05,84970S,2448,0,28,714
2011-12-05,84971L,0,0,30,0
2011-12-05,84971S,0,0,30,0
2011-12-05,84972L,0,0,28,0
2011-12-05,84974,0,0,30,0
2011-12-05,84975,0,0,30,0
2011-12-05,84976,0,0,30,0
2011-12-05,84977,0,0,28,0
2011-12-05,84978,357,0,21,734
2011-12-05,84984A,0,0,30,0
2011-12-05,84984B,0,0,30,0
2011-12-05,84984C,0,0,25,0
2011-12-05,84984D,0,0,25,0
2011-12-05,84985A,0,0,14,0
2011-12-05,84985B,0,0,14,0
2011-12-05,84986B,0,0,14,0
2011-12-05,84987,0,0,14,0
2011-12-05,84988,0,0,30,0
2011-12-05,84989A,0,0,21,0
2011-12-05,84989B,0,0,21,0
2011-12-05,84990,0,0,21,0
2011-12-05,84991,3468,0,21,1219
2011-12-05,84992,1017,0,21,810
2011-12-05,84993A,0,0,35,0
2011-12-05,84993B,0,0,35,0
2011-12-05,84997A,0,0,21,0
2011-12-05,84997B,0,0,21,0
2011-12-05,84997C,0,0,21,0
2011-12-05,84997D,0,0,21,0
2011-12-05,85006,0,0,35,0
2011-12-05,85007,0,0,35,0
2011-12-05,85008,0,0,35,0
2011-12-05,85014A,0,0,25,0
2011-12-05,85014B,0,0,25,0
2011-12-05,85014C,0,0,25,0
2011-12-05,85014D,0,0,25,0
2011-12-05,85015,0,0,14,0
2011-12-05,85016,0,0,25,0
2011-12-05,85017A,0,0,25,0
2011-12-05,85017B,0,0,25,0
2011-12-05,85017C,0,0,25,0
2011-12-05,85018A,0,0,35,0
2011-12-05,85018B,0,0,35,0
2011-12-05,85018C,0,0,35,0
2011-12-05,85018D,0,0,35,0
2011-12-05,85019A,0,0,14,0
2011-12-05,85019B,0,0,14,0
2011-12-05,85019C,0,0,14,0
2011-12-05,85020,0,0,30,0
2011-12-05,85023A,0,0,30,0
2011-12-05,85023B,0,0,30,0
2011-12-05,85023C,0,0,30,0
2011-12-05,85024A,0,0,30,0
2011-12-05,85024B,0,0,30,0
2011-12-05,85024C,0,0,30,0
2011-12-05,85025B,0,0,30,0
2011-12-05,85025C,0,0,30,0
2011-12-05,85026B,0,0,28,0
2011-12-05,85027L,0,0,25,0
2011-12-05,85028L,0,0,21,0
2011-12-05,85028S,0,0,21,0
2011-12-05,85030,0,0,25,0
2011-12-05,85031A,0,0,25,0
2011-12-05,85031B,0,0,25,0
2011-12-05,85031C,0,0,25,0
2011-12-05,85032A,0,0,14,0
2011-12-05,85032B,0,0,14,0
2011-12-05,85032C,0,0,14,0
2011-12-05,85032D,0,0,14,0
2011-12-05,85033G,0,0,28,0
2011-12-05,85033S,0,0,28,0
2011-12-05,85034A,0,0,28,0
2011-12-05,85034B,0,0,28,0
2011-12-05,85034C,0,0,28,0
2011-12-05,85035A,0,0,28,0
2011-12-05,85035B,0,0,28,0
2011-12-05,85035C,0,0,28,0
2011-12-05,85036A,0,0,28,0
2011-12-05,85036B,0,0,28,0
2011-12-05,85036C,0,0,28,0
2011-12-05,85038,0,0,28,0
2011-12-05,85039A,0,0,21,0
2011-12-05,85039B,0,0,21,0
2011-12-05,85039C,0,0,21,0
2011-12-05,85040A,0,0,21,0
2011-12-05,85040B,0,0,21,0
2011-12-05,85041,0,0,21,0
2011-12-05,85042,0,0,28,0
2011-12-05,85043,0,0,28,0
2011-12-05,85044,0,0,28,0
2011-12-05,85045,0,0,28,0
2011-12-05,85047,0,0,28,0
2011-12-05,85048,0,0,21,0
2011-12-05,85049A,0,0,45,0
2011-12-05,85049B,0,0,25,0
2011-12-05,85049C,0,0,25,0
2011-12-05,85049D,0,0,25,0
2011-12-05,85049E,0,0,25,0
2011-12-05,85049F,0,0,25,0
2011-12-05,85049G,0,0,35,0
2011-12-05,85049H,0,0,25,0
2011-12-05,85050,0,0,25,0
2011-12-05,85053,0,0,28,0
2011-12-05,85054,0,0,25,0
2011-12-05,85055,0,0,28,0
2011-12-05,85059,0,0,25,0
2011-12-05,85060,0,0,30,0
2011-12-05,85061W,0,0,30,0
2011-12-05,85062,0,0,28,0
2011-12-05,85063,0,0,30,0
2011-12-05,85064,0,0,30,0
2011-12-05,85065,0,0,30,0
2011-12-05,85066,0,0,30,0
2011-12-05,85067,0,0,30,0
2011-12-05,85068,0,0,30,0
2011-12-05,85069,0,0,30,0
2011-12-05,85070,0,0,30,0
2011-12-05,85071A,0,0,30,0
2011-12-05,85071B,0,0,30,0
2011-12-05,85071C,0,0,30,0
2011-12-05,85071D,0,0,30,0
2011-12-05,85072,0,0,14,0
2011-12-05,85077,0,0,25,0
2011-12-05,85078,0,0,30,0
2011-12-05,85079,0,0,30,0
2011-12-05,85080,0,0,30,0
2011-12-05,85081,0,0,30,0
2011-12-05,85083,0,0,25,0
2011-12-05,85084,0,0,45,0
2011-12-05,85086A,0,0,30,0
2011-12-05,85087,0,0,30,0
2011-12-05,85088,0,0,35,0
2011-12-05,85089,0,0,25,0
2011-12-05,85090,0,0,25,0
2011-12-05,85091,0,0,35,0
2011-12-05,85092,0,0,25,0
2011-12-05,85093,0,0,25,0
2011-12-05,85094,0,0,25,0
2011-12-05,85095,0,0,25,0
2011-12-05,85096,0,0,25,0
2011-12-05,85097B,0,0,25,0
2011-12-05,85098B,0,0,25,0
2011-12-05,85099B,16535,0,35,8134
2011-12-05,85099C,3582,0,35,2050
2011-12-05,85099F,2484,0,35,2067
2011-12-05,85103,0,0,28,0
2011-12-05,85104,0,0,21,0
2011-12-05,85106,0,0,21,0
2011-12-05,85107,0,0,21,0
2011-12-05,85109,0,0,28,0
2011-12-05,85110,0,0,28,0
2011-12-05,85111,0,0,28,0
2011-12-05,85112,0,0,21,0
2011-12-05,85113,0,0,25,0
2011-12-05,85114A,0,0,25,0
2011-12-05,85114B,0,0,25,0
2011-12-05,85114C,0,0,25,0
2011-12-05,85115B,0,0,25,0
2011-12-05,85116,0,0,28,0
2011-12-05,85117,0,0,35,0
2011-12-05,85118,0,0,28,0
2011-12-05,85119,0,0,42,0
2011-12-05,85121B,0,0,25,0
2011-12-05,85121C,0,0,25,0
2011-12-05,85123A,5713,0,28,3715
2011-12-05,85123B,0,0,30,0
2011-12-05,85124A,0,0,30,0
2011-12-05,85124B,0,0,30,0
2011-12-05,85124C,0,0,30,0
2011-12-05,85125,0,0,21,0
2011-12-05,85126,0,0,21,0
2011-12-05,85127,0,0,21,0
2011-12-05,85128,0,0,42,0
2011-12-05,85129A,0,0,30,0
2011-12-05,85129B,0,0,30,0
2011-12-05,85129C,0,0,30,0
2011-12-05,85129D,0,0,30,0
2011-12-05,85130A,0,0,30,0
2011-12-05,85130B,0,0,30,0
2011-12-05,85130C,0,0,30,0
2011-12-05,85130D,0,0,30,0
2011-12-05,85131A,0,0,30,0
2011-12-05,85131B,0,0,30,0
2011-12-05,85131C,0,0,30,0
2011-12-05,85131D,0,0,30,0
2011-12-05,85132A,0,0,35,0
2011-12-05,85132B,0,0,35,0
2011-12-05,85132C,0,0,35,0
2011-12-05,85135A,0,0,25,0
2011-12-05,85135B,0,0,25,0
2011-12-05,85135C,0,0,25,0
2011-12-05,85136A,0,0,25,0
2011-12-05,85136B,0,0,25,0
2011-12-05,85136C,0,0,25,0
2011-12-05,85141,0,0,21,0
2011-12-05,85142,0,0,21,0
2011-12-05,85144,0,0,21,0
2011-12-05,85145,0,0,21,0
2011-12-05,85146,0,0,21,0
2011-12-05,85147,0,0,21,0
2011-12-05,85150,0,0,30,0
2011-12-05,85151,0,0,30,0
2011-12-05,85152,419,0,30,1424
2011-12-05,85157,0,0,25,0
2011-12-05,85159A,0,0,21,0
2011-12-05,85159B,0,0,21,0
2011-12-05,85160A,0,0,21,0
2011-12-05,85160B,0,0,21,0
2011-12-05,85161,0,0,28,0
2011-12-05,85162A,0,0,28,0
2011-12-05,85162B,0,0,28,0
2011-12-05,85162C,0,0,28,0
2011-12-05,85163A,0,0,30,0
2011-12-05,85163B,0,0,30,0
2011-12-05,85164B,0,0,30,0
2011-12-05,85165,0,0,30,0
2011-12-05,85166A,0,0,30,0
2011-12-05,85166B,0,0,30,0
2011-12-05,85167A,0,0,30,0
2011-12-05,85167B,0,0,30,0
2011-12-05,85168A,0,0,30,0
2011-12-05,85168B,0,0,30,0
2011-12-05,85169A,0,0,28,0
2011-12-05,85169B,0,0,28,0
2011-12-05,85169C,0,0,28,0
2011-12-05,85169D,0,0,28,0
2011-12-05,85170A,0,0,28,0
2011-12-05,85170B,0,0,28,0
2011-12-05,85170C,0,0,28,0
2011-12-05,85170D,0,0,28,0
2011-12-05,85171,0,0,28,0
2011-12-05,85172,0,0,28,0
2011-12-05,85173,0,0,28,0
2011-12-05,85174,0,0,28,0
2011-12-05,85175,487,0,28,411
2011-12-05,85176,0,0,25,0
2011-12-05,85177,0,0,35,0
2011-12-05,85178,0,0,25,0
2011-12-05,85179A,0,0,28,0
2011-12-05,85179B,0,0,28,0
2011-12-05,85179C,0,0,28,0
2011-12-05,85180A,0,0,28,0
2011-12-05,85180B,0,0,28,0
2011-12-05,85183A,0,0,14,0
2011-12-05,85183B,0,0,14,0
2011-12-05,85184B,0,0,35,0
2011-12-05,85184C,0,0,30,0
2011-12-05,85184D,0,0,35,0
2011-12-05,85185B,0,0,25,0
2011-12-05,85185C,0,0,25,0
2011-12-05,85185D,0,0,25,0
2011-12-05,85185E,0,0,25,0
2011-12-05,85185F,0,0,25,0
2011-12-05,85186A,0,0,45,0
2011-12-05,85186B,0,0,25,0
2011-12-05,85186C,0,0,25,0
2011-12-05,85187,0,0,45,0
2011-12-05,85188A,0,0,25,0
2011-12-05,85188B,0,0,25,0
2011-12-05,85189,0,0,30,0
2011-12-05,85190,0,0,30,0
2011-12-05,85192S,0,0,30,0
2011-12-05,85194L,0,0,30,0
2011-12-05,85194S,0,0,30,0
2011-12-05,85195,0,0,30,0
2011-12-05,85196,0,0,45,0
2011-12-05,85197,0,0,25,0
2011-12-05,85198,0,0,25,0
2011-12-05,85199L,0,0,30,0
2011-12-05,85199S,0,0,30,0
2011-12-05,85200,0,0,35,0
2011-12-05,85202,0,0,30,0
2011-12-05,85203,0,0,30,0
2011-12-05,85204,0,0,30,0
2011-12-05,85205A,0,0,45,0
2011-12-05,85205B,0,0,45,0
2011-12-05,85206A,0,0,35,0
2011-12-05,85206B,0,0,35,0
2011-12-05,85208,0,0,35,0
2011-12-05,85211,0,0,25,0
2011-12-05,85212,0,0,30,0
2011-12-05,85213,0,0,30,0
2011-12-05,85214,0,0,25,0
2011-12-05,85215,0,0,25,0
2011-12-05,85216,0,0,21,0
2011-12-05,85217,0,0,25,0
2011-12-05,85218,0,0,25,0
2011-12-05,85220,0,0,21,0
2011-12-05,85221,0,0,25,0
2011-12-05,85222,0,0,25,0
2011-12-05,85224,0,0,21,0
2011-12-05,85225,0,0,25,0
2011-12-05,85226A,0,0,25,0
2011-12-05,85226C,0,0,25,0
2011-12-05,85227,0,0,14,0
2011-12-05,85230A,0,0,28,0
2011-12-05,85230B,0,0,28,0
2011-12-05,85230C,0,0,28,0
2011-12-05,85230D,0,0,28,0
2011-12-05,85230E,0,0,28,0
2011-12-05,85230F,0,0,28,0
2011-12-05,85230G,0,0,28,0
2011-12-05,85231B,0,0,28,0
2011-12-05,85231E,0,0,28,0
2011-12-05,85231G,0,0,28,0
2011-12-05,85231L,0,0,28,0
2011-12-05,85232A,0,0,35,0
2011-12-05,85232B,0,0,35,0
2011-12-05,85232C,0,0,35,0
2011-12-05,85232D,0,0,35,0
2011-12-05,90000A,0,0,25,0
2011-12-05,90000B,0,0,25,0
2011-12-05,90000C,0,0,25,0
2011-12-05,90000D,0,0,25,0
2011-12-05,90001A,0,0,25,0
2011-12-05,90001B,0,0,25,0
2011-12-05,90001C,0,0,25,0
2011-12-05,90001D,0,0,25,0
2011-12-05,90002A,0,0,25,0
2011-12-05,90002B,0,0,25,0
2011-12-05,90002C,0,0,25,0
2011-12-05,90002D,0,0,25,0
2011-12-05,90002E,0,0,25,0
2011-12-05,90003B,0,0,30,0
2011-12-05,90003C,0,0,30,0
2011-12-05,90003D,0,0,30,0
2011-12-05,90003E,0,0,30,0
2011-12-05,90004A,0,0,25,0
2011-12-05,90005A,0,0,25,0
2011-12-05,90010A,0,0,21,0
2011-12-05,90010B,0,0,21,0
2011-12-05,90010E,0,0,21,0
2011-12-05,90011A,0,0,25,0
2011-12-05,90011B,0,0,25,0
2011-12-05,90011C,0,0,25,0
2011-12-05,90011D,0,0,25,0
2011-12-05,90011E,0,0,25,0
2011-12-05,90012A,0,0,25,0
2011-12-05,90012B,0,0,25,0
2011-12-05,90013A,0,0,25,0
2011-12-05,90013B,0,0,25,0
2011-12-05,90013C,0,0,25,0
2011-12-05,90013D,0,0,25,0
2011-12-05,90013E,0,0,25,0
2011-12-05,90014A,0,0,25,0
2011-12-05,90014B,0,0,25,0
2011-12-05,90014C,0,0,25,0
2011-12-05,90016A,0,0,14,0
2011-12-05,90016B,0,0,14,0
2011-12-05,90016C,0,0,14,0
2011-12-05,90018A,0,0,25,0
2011-12-05,90018B,0,0,25,0
2011-12-05,90018C,0,0,25,0
2011-12-05,90019A,0,0,25,0
2011-12-05,90019B,0,0,25,0
2011-12-05,90019C,0,0,25,0
2011-12-05,90020,0,0,25,0
2011-12-05,90021,0,0,25,0
2011-12-05,90022,0,0,25,0
2011-12-05,90023,0,0,25,0
2011-12-05,90024A,0,0,25,0
2011-12-05,90024B,0,0,25,0
2011-12-05,90024C,0,0,25,0
2011-12-05,90024D,0,0,25,0
2011-12-05,90024E,0,0,25,0
2011-12-05,90024F,0,0,25,0
2011-12-05,90025A,0,0,25,0
2011-12-05,90025B,0,0,25,0
2011-12-05,90025C,0,0,25,0
2011-12-05,90025D,0,0,25,0
2011-12-05,90025E,0,0,25,0
2011-12-05,90025F,0,0,25,0
2011-12-05,90026A,0,0,21,0
2011-12-05,90026B,0,0,21,0
2011-12-05,90026C,0,0,21,0
2011-12-05,90026D,0,0,21,0
2011-12-05,90027A,0,0,21,0
2011-12-05,90027B,0,0,21,0
2011-12-05,90027C,0,0,21,0
2011-12-05,90027D,0,0,21,0
2011-12-05,90028,0,0,25,0
2011-12-05,90029,0,0,25,0
2011-12-05,90030A,0,0,25,0
2011-12-05,90030B,0,0,25,0
2011-12-05,90030C,0,0,25,0
2011-12-05,90031,0,0,25,0
2011-12-05,90032,0,0,30,0
2011-12-05,90033,0,0,30,0
2011-12-05,90034,0,0,21,0
2011-12-05,90035A,0,0,25,0
2011-12-05,90035B,0,0,25,0
2011-12-05,90035C,0,0,25,0
2011-12-05,90036A,0,0,25,0
2011-12-05,90036B,0,0,21,0
2011-12-05,90036C,0,0,21,0
2011-12-05,90036D,0,0,21,0
2011-12-05,90036E,0,0,21,0
2011-12-05,90036F,0,0,21,0
2011-12-05,90037A,0,0,35,0
2011-12-05,90037B,0,0,35,0
2011-12-05,90037C,0,0,35,0
2011-12-05,90037D,0,0,35,0
2011-12-05,90038A,0,0,21,0
2011-12-05,90038B,0,0,21,0
2011-12-05,90038C,0,0,21,0
2011-12-05,90039A,0,0,21,0
2011-12-05,90039B,0,0,21,0
2011-12-05,90039C,0,0,21,0
2011-12-05,90039D,0,0,21,0
2011-12-05,90040A,0,0,21,0
2011-12-05,90040B,0,0,21,0
2011-12-05,90040C,0,0,21,0
2011-12-05,90040D,0,0,21,0
2011-12-05,90041,0,0,25,0
2011-12-05,90042A,0,0,25,0
2011-12-05,90042B,0,0,25,0
2011-12-05,90042C,0,0,25,0
2011-12-05,90043,0,0,35,0
2011-12-05,90046,0,0,35,0
2011-12-05,90048,0,0,35,0
2011-12-05,90049,0,0,35,0
2011-12-05,90050,0,0,25,0
2011-12-05,90051,0,0,25,0
2011-12-05,90052,0,0,25,0
2011-12-05,90053,0,0,25,0
2011-12-05,90054,0,0,25,0
2011-12-05,90055,0,0,25,0
2011-12-05,90056,0,0,25,0
2011-12-05,90057,0,0,35,0
2011-12-05,90058A,0,0,30,0
2011-12-05,90058B,0,0,25,0
2011-12-05,90059A,0,0,25,0
2011-12-05,90059B,0,0,25,0
2011-12-05,90059C,0,0,25,0
2011-12-05,90059D,0,0,25,0
2011-12-05,90059E,0,0,25,0
2011-12-05,90059F,0,0,25,0
2011-12-05,90060B,0,0,21,0
2011-12-05,90060C,0,0,21,0
2011-12-05,90060D,0,0,21,0
2011-12-05,90060F,0,0,21,0
2011-12-05,90062,0,0,25,0
2011-12-05,90063A,0,0,25,0
2011-12-05,90063B,0,0,25,0
2011-12-05,90064A,0,0,25,0
2011-12-05,90064B,0,0,25,0
2011-12-05,90065A,0,0,25,0
2011-12-05,90065B,0,0,25,0
2011-12-05,90066A,0,0,25,0
2011-12-05,90067A,0,0,25,0
2011-12-05,90067B,0,0,25,0
2011-12-05,90068,0,0,21,0
2011-12-05,90069,0,0,21,0
2011-12-05,90070,0,0,21,0
2011-12-05,90071,0,0,21,0
2011-12-05,90072,0,0,25,0
2011-12-05,90073,0,0,25,0
2011-12-05,90074,0,0,25,0
2011-12-05,90075,0,0,25,0
2011-12-05,90076,0,0,25,0
2011-12-05,90077,0,0,25,0
2011-12-05,90078,0,0,21,0
2011-12-05,90079,0,0,25,0
2011-12-05,90081A,0,0,25,0
2011-12-05,90081B,0,0,25,0
2011-12-05,90081C,0,0,25,0
2011-12-05,90082A,0,0,25,0
2011-12-05,90082B,0,0,25,0
2011-12-05,90082C,0,0,25,0
2011-12-05,90082D,0,0,25,0
2011-12-05,90083,0,0,25,0
2011-12-05,90084,0,0,25,0
2011-12-05,90085,0,0,25,0
2011-12-05,90086,0,0,25,0
2011-12-05,90087,0,0,25,0
2011-12-05,90088,0,0,25,0
2011-12-05,90089,0,0,25,0
2011-12-05,90090,0,0,30,0
2011-12-05,90091,0,0,25,0
2011-12-05,90092,0,0,25,0
2011-12-05,90093,0,0,25,0
2011-12-05,90094,0,0,25,0
2011-12-05,90095,0,0,25,0
2011-12-05,90096,0,0,25,0
2011-12-05,90098,0,0,25,0
2011-12-05,90099,0,0,25,0
2011-12-05,90100,0,0,25,0
2011-12-05,90101,0,0,25,0
2011-12-05,90102,0,0,25,0
2011-12-05,90103,0,0,25,0
2011-12-05,90104,0,0,25,0
2011-12-05,90108,0,0,25,0
2011-12-05,90111,0,0,25,0
2011-12-05,90112,0,0,30,0
2011-12-05,90114,0,0,35,0
2011-12-05,90115,0,0,35,0
2011-12-05,90116,0,0,35,0
2011-12-05,90118,0,0,35,0
2011-12-05,90119,0,0,35,0
2011-12-05,90120A,0,0,25,0
2011-12-05,90120B,0,0,25,0
2011-12-05,90120C,0,0,25,0
2011-12-05,90120D,0,0,25,0
2011-12-05,90121B,0,0,25,0
2011-12-05,90122A,0,0,21,0
2011-12-05,90122B,0,0,21,0
2011-12-05,90122C,0,0,21,0
2011-12-05,90123A,0,0,21,0
2011-12-05,90123B,0,0,21,0
2011-12-05,90123C,0,0,21,0
2011-12-05,90123D,0,0,21,0
2011-12-05,90124A,0,0,25,0
2011-12-05,90124B,0,0,25,0
2011-12-05,90124C,0,0,25,0
2011-12-05,90125A,0,0,21,0
2011-12-05,90125B,0,0,21,0
2011-12-05,90125C,0,0,21,0
2011-12-05,90125D,0,0,21,0
2011-12-05,90125E,0,0,21,0
2011-12-05,90126A,0,0,25,0
2011-12-05,90126B,0,0,25,0
2011-12-05,90126C,0,0,25,0
2011-12-05,90127A,0,0,25,0
2011-12-05,90127B,0,0,25,0
2011-12-05,90128A,0,0,25,0
2011-12-05,90128B,0,0,25,0
2011-12-05,90128C,0,0,25,0
2011-12-05,90128D,0,0,25,0
2011-12-05,90129A,0,0,21,0
2011-12-05,90129B,0,0,21,0
2011-12-05,90129C,0,0,21,0
2011-12-05,90129D,0,0,21,0
2011-12-05,90129E,0,0,21,0
2011-12-05,90129F,0,0,21,0
2011-12-05,90130A,0,0,25,0
2011-12-05,90130B,0,0,25,0
2011-12-05,90130C,0,0,25,0
2011-12-05,90130D,0,0,25,0
2011-12-05,90131,0,0,25,0
2011-12-05,90132,0,0,28,0
2011-12-05,90133,0,0,25,0
2011-12-05,90134,0,0,25,0
2011-12-05,90135,0,0,25,0
2011-12-05,90135A,0,0,25,0
2011-12-05,90136,0,0,25,0
2011-12-05,90137,0,0,25,0
2011-12-05,90138,0,0,25,0
2011-12-05,90139,0,0,25,0
2011-12-05,90140,0,0,25,0
2011-12-05,90141A,0,0,14,0
2011-12-05,90141B,0,0,14,0
2011-12-05,90141C,0,0,14,0
2011-12-05,90141D,0,0,14,0
2011-12-05,90141E,0,0,14,0
2011-12-05,90142A,0,0,14,0
2011-12-05,90142B,0,0,14,0
2011-12-05,90142C,0,0,14,0
2011-12-05,90142D,0,0,14,0
2011-12-05,90143,0,0,25,0
2011-12-05,90144,0,0,25,0
2011-12-05,90145,0,0,25,0
2011-12-05,90146,0,0,25,0
2011-12-05,90147,0,0,25,0
2011-12-05,90148,0,0,25,0
2011-12-05,90149,0,0,25,0
2011-12-05,90150,0,0,25,0
2011-12-05,90151,0,0,25,0
2011-12-05,90152A,0,0,14,0
2011-12-05,90152B,0,0,14,0
2011-12-05,90152C,0,0,14,0
2011-12-05,90154,0,0,25,0
2011-12-05,90155,0,0,25,0
2011-12-05,90156,0,0,25,0
2011-12-05,90157,0,0,25,0
2011-12-05,90158,0,0,25,0
2011-12-05,90159,0,0,25,0
2011-12-05,90160A,0,0,25,0
2011-12-05,90160B,0,0,25,0
2011-12-05,90160C,0,0,25,0
2011-12-05,90160D,0,0,25,0
2011-12-05,90161A,0,0,25,0
2011-12-05,90161B,0,0,25,0
2011-12-05,90161C,0,0,25,0
